line,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,raw_address,is_exact_address_hidden,street_name,street_number,floor,is_floor_under,neighborhood_id,operation,rent_price,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east
2971,18771,"Estudio en venta en calle Orden, 6","Cuatro Caminos, Madrid",36.0,,0,1.0,,"Calle Orden, 6",False,Calle Orden,6,1,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,868,185000,5139,True,,False,False,1994.0,False,True,True,True,True,True,False,True,False,False,False,False,False,en trámite,True,False,26000.0,False,True,False,False
2972,18770,"Piso en venta en calle de San Germán, 49","Cuatro Caminos, Madrid",25.0,21.0,1,1.0,,"Calle de San Germn, 49",False,Calle de San Germn,49,1,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,830,174000,6960,True,HouseType 1: Pisos,True,False,1917.0,,,False,False,False,False,False,False,False,False,False,False,False,no indicado,False,,,,,,
2973,18769,"Piso en venta en Paravicino, 12","Bellas Vistas, Madrid",51.0,46.0,2,1.0,,"Paravicino, 12",False,Paravicino,12,2,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,705,140000,2745,True,HouseType 1: Pisos,True,False,1930.0,False,True,False,False,False,False,False,False,False,False,False,False,False,D,False,,,,,,
2974,18768,"Piso en venta en calle Panizo, 11","Berruguete, Madrid",91.0,,3,2.0,,"Calle Panizo, 11",False,Calle Panizo,11,1,False,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,1148,280000,3077,True,HouseType 1: Pisos,False,False,1996.0,False,True,False,False,True,True,False,False,False,False,True,True,False,A,True,True,0.0,False,True,False,True
2976,18766,"Piso en venta en calle de Leñeros, 2","Bellas Vistas, Madrid",78.0,70.0,2,1.0,,"Calle de Leeros, 2",False,Calle de Leeros,2,3,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1052,245000,3141,True,HouseType 1: Pisos,False,False,,,,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,,,False,True,False,False
2980,18762,Piso en venta en calle de la Infanta Mercedes,"Cuzco-Castillejos, Madrid",83.0,,4,3.0,,Calle de la Infanta Mercedes,True,Calle de la Infanta Mercedes,,1,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,1519,435000,5241,True,HouseType 1: Pisos,False,False,1945.0,False,True,True,False,True,False,False,False,False,False,False,False,False,en trámite,False,,,,,,
2981,18761,Piso en venta en calle del Capitán Blanco Argibay,"Valdeacederas, Madrid",101.0,,3,1.0,,Calle del Capitn Blanco Argibay,True,Calle del Capitn Blanco Argibay,,2,False,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,979,220000,2178,True,HouseType 1: Pisos,False,False,1996.0,False,True,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,,,False,False,True,False
2984,18758,Piso en venta en PEDRO TEXEIRA,"Cuatro Caminos, Madrid",119.0,,4,2.0,,PEDRO TEXEIRA,True,PEDRO TEXEIRA,,2,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1735,530000,4454,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,False,False,True,False,False,F,False,,,,,,
2988,18754,Piso en venta en calle de Raimundo Fernández Villaverde,"Cuatro Caminos, Madrid",196.0,,4,3.0,,Calle de Raimundo Fernndez Villaverde,True,Calle de Raimundo Fernndez Villaverde,,2,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2479,899000,4587,True,HouseType 1: Pisos,False,,1960.0,True,False,True,False,True,True,False,False,True,False,False,False,False,en trámite,False,,,,,,
2989,18753,"Piso en venta en calle Beire, 18","Bellas Vistas, Madrid",55.0,50.0,2,1.0,,"Calle Beire, 18",False,Calle Beire,18,Bajo,True,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1009,230000,4182,True,HouseType 1: Pisos,False,False,,False,True,True,True,False,True,False,False,True,True,False,False,False,en trámite,False,,,False,False,True,False
2990,18752,"Piso en venta en calle de Bravo Murillo, 192","Cuatro Caminos, Madrid",89.0,88.0,3,2.0,,"Calle de Bravo Murillo, 192",False,Calle de Bravo Murillo,192,3,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1800,558000,6270,True,HouseType 1: Pisos,False,False,,False,True,True,False,True,True,False,False,False,True,False,False,False,A,False,,,True,False,False,False
2992,18750,Piso en venta en calle de Francisco Gervás,"Cuzco-Castillejos, Madrid",61.0,,2,1.0,,Calle de Francisco Gervs,True,Calle de Francisco Gervs,,3,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,884,190000,3115,True,HouseType 1: Pisos,True,False,,,,False,False,,,False,False,False,False,False,False,False,en trámite,False,,,,,,
2993,18749,"Piso en venta en calle Arroyo, 30","Valdeacederas, Madrid",92.0,77.0,3,1.0,,"Calle Arroyo, 30",False,Calle Arroyo,30,3,False,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1094,260000,2826,True,HouseType 1: Pisos,True,False,1965.0,,,False,False,False,True,False,False,False,False,False,False,False,no indicado,False,,,,,,
2995,18747,"Piso en venta en Bravo Murillo, 221","Berruguete, Madrid",112.0,90.0,3,2.0,,"Bravo Murillo, 221",False,Bravo Murillo,221,1,False,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,1122,270000,2411,True,HouseType 1: Pisos,False,False,,,,False,False,True,True,False,False,False,False,False,True,False,en trámite,False,,,,,,
2996,18746,"Piso en venta en calle de San Raimundo, 19","Bellas Vistas, Madrid",34.0,26.0,1,1.0,,"Calle de San Raimundo, 19",False,Calle de San Raimundo,19,Bajo,True,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,671,131250,3860,True,HouseType 1: Pisos,False,,,,,True,False,False,,False,False,False,False,False,False,False,D,False,,,,,,
2997,18745,"Piso en venta en calle Beire, 18","Bellas Vistas, Madrid",52.0,48.0,2,1.0,,"Calle Beire, 18",False,Calle Beire,18,Entreplanta interior,True,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1009,230000,4423,True,HouseType 1: Pisos,False,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,en trámite,False,,,,,,
2998,18744,Piso en venta en calle del Capitán Blanco Argibay,"Valdeacederas, Madrid",50.0,,1,1.0,,Calle del Capitn Blanco Argibay,True,Calle del Capitn Blanco Argibay,,1,False,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,705,140000,2800,True,HouseType 1: Pisos,True,False,,False,True,False,False,,True,False,False,True,False,False,False,False,en trámite,False,,,,,,
2999,18743,Piso en venta en calle del Doctor Santero,"Bellas Vistas, Madrid",57.0,,3,1.0,,Calle del Doctor Santero,True,Calle del Doctor Santero,,3,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,913,199000,3491,True,HouseType 1: Pisos,False,False,,False,True,False,False,True,False,False,False,False,False,False,False,False,en trámite,False,,,False,False,True,False
3000,18742,Piso en venta en calle de Raimundo Fernández Villaverde,"Cuatro Caminos, Madrid",60.0,,2,1.0,,Calle de Raimundo Fernndez Villaverde,True,Calle de Raimundo Fernndez Villaverde,,Bajo,True,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,999,226500,3775,True,HouseType 1: Pisos,False,,,,,False,False,True,,False,False,False,False,False,False,False,en trámite,False,,,,,,
3001,18741,"Piso en venta en travesía los Nueve, Madrid","Valdeacederas, Madrid",36.0,29.0,1,1.0,,"Travesia los Nueve, Madrid",True,"Travesia los Nueve, Madrid",,2,False,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,725,145000,4028,True,HouseType 1: Pisos,False,False,1969.0,False,True,False,False,False,True,False,False,False,False,False,False,False,G,False,,,,,,
3002,18740,Piso en venta en calle de Teruel,"Cuatro Caminos, Madrid",60.0,,2,1.0,,Calle de Teruel,True,Calle de Teruel,,Bajo,True,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,851,180000,3000,True,HouseType 1: Pisos,False,False,,False,True,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,,,,,,
3003,18739,Piso en venta en calle Garellano,"Bellas Vistas, Madrid",70.0,,2,1.0,,Calle Garellano,True,Calle Garellano,,3,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1009,230000,3286,True,HouseType 1: Pisos,False,False,1950.0,False,True,True,False,False,True,False,False,False,False,False,False,False,en trámite,True,False,90.0,,,,
3004,18738,"Estudio en venta en calle Pensamiento, 17","Cuzco-Castillejos, Madrid",32.0,25.0,0,1.0,,"Calle Pensamiento, 17",False,Calle Pensamiento,17,2,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,762,155000,4844,True,,False,False,,False,True,False,True,False,True,False,False,False,False,True,False,False,en trámite,False,,,False,False,False,True
3005,18737,Piso en venta en Maria Zayas,"Berruguete, Madrid",65.0,,3,1.0,,Maria Zayas,True,Maria Zayas,,3,False,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,535,99000,1523,True,HouseType 1: Pisos,True,False,,False,True,True,False,False,False,False,False,False,False,False,False,False,G,False,,,,,,
3007,18735,Estudio en venta en paseo de la Dirección,"Berruguete, Madrid",42.0,,0,1.0,,Paseo de la Direccin,True,Paseo de la Direccin,,Bajo,True,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,913,199000,4738,True,,False,False,2014.0,False,True,False,True,True,True,False,False,False,False,True,True,False,E,True,True,0.0,False,True,True,False
3008,18734,"Piso en venta en hermano gárate, 6","Cuzco-Castillejos, Madrid",55.0,,1,1.0,,"hermano grate, 6",False,hermano grate,6,5,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,1192,297000,5400,True,HouseType 1: Pisos,False,False,1985.0,False,True,True,True,True,True,False,False,True,False,False,True,False,E,True,False,20000.0,True,False,False,False
3010,18732,Piso en venta en juan del risco,"Berruguete, Madrid",47.0,45.0,1,1.0,,juan del risco,True,juan del risco,,3,False,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,851,180000,3830,True,HouseType 1: Pisos,False,False,1991.0,False,True,False,True,True,True,False,False,False,False,False,False,False,en trámite,True,False,22000.0,False,False,False,True
3011,18731,Piso en venta en calle del Limonero,"Cuzco-Castillejos, Madrid",30.0,,1,1.0,,Calle del Limonero,True,Calle del Limonero,,1,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,850,179900,5997,True,HouseType 1: Pisos,False,False,1942.0,False,True,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,,,False,False,True,False
3012,18730,Piso en venta en calle de Bravo Murillo,"Bellas Vistas, Madrid",112.0,108.0,3,2.0,,Calle de Bravo Murillo,True,Calle de Bravo Murillo,,5,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1474,415000,3705,True,HouseType 1: Pisos,False,False,,True,False,False,True,True,True,False,False,False,True,False,False,False,en trámite,True,False,25000.0,False,True,False,True
3013,18729,Dúplex en venta en calle DE LOS VOLUNTARIOS CATALANES,"Valdeacederas, Madrid",87.0,69.0,1,2.0,,Calle DE LOS VOLUNTARIOS CATALANES,True,Calle DE LOS VOLUNTARIOS CATALANES,,3,False,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1187,295000,3391,True,HouseType 4: Dúplex,False,False,2008.0,False,True,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,,,False,False,True,False
3014,18728,"Dúplex en venta en calle de los Voluntarios Catalanes, 46","Valdeacederas, Madrid",87.0,69.0,2,2.0,,"Calle de los Voluntarios Catalanes, 46",False,Calle de los Voluntarios Catalanes,46,3,False,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,1187,295000,3391,True,HouseType 4: Dúplex,False,False,2008.0,False,True,True,True,True,True,False,False,True,True,False,False,False,G,False,,,False,False,True,True
3015,18727,"Dúplex en venta en calle Amalia, 17","Cuzco-Castillejos, Madrid",80.0,70.0,2,2.0,,"Calle Amalia, 17",False,Calle Amalia,17,2,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,1122,270000,3375,True,HouseType 4: Dúplex,False,False,,False,True,True,True,False,False,False,False,False,False,True,False,False,en trámite,False,,,False,True,True,True
3016,18726,Piso en venta en calle del Capitán Haya,"Cuatro Caminos, Madrid",244.0,210.0,4,3.0,,Calle del Capitn Haya,True,Calle del Capitn Haya,,6,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1900,1200000,4918,True,HouseType 1: Pisos,True,False,,,,False,False,True,True,False,False,False,False,True,False,False,en trámite,True,True,0.0,,,,
3017,18725,"Piso en venta en calle Luis Esteban, 6","Ventilla-Almenara, Madrid",102.0,75.0,3,2.0,,"Calle Luis Esteban, 6",False,Calle Luis Esteban,6,6,False,Neighborhood 116: Ventilla-Almenara (3314.54 €/m2) - District 17: Tetuán,sale,1655,495000,4853,True,HouseType 1: Pisos,False,False,,,,False,True,True,True,False,False,True,False,True,False,True,en trámite,False,,,False,False,False,True
3018,18724,Piso en venta en calle General Pintos,"Ventilla-Almenara, Madrid",54.0,51.0,2,1.0,,Calle General Pintos,True,Calle General Pintos,,1,False,Neighborhood 116: Ventilla-Almenara (3314.54 €/m2) - District 17: Tetuán,sale,773,158000,2926,True,HouseType 1: Pisos,True,False,1960.0,,,True,False,False,True,False,False,False,False,False,False,False,en trámite,False,,,False,True,True,False
3019,18723,"Piso en venta en calle de San Germán, 42","Cuzco-Castillejos, Madrid",145.0,122.0,4,2.0,,"Calle de San Germn, 42",False,Calle de San Germn,42,1,False,Neighborhood 114: Cuzco-Castillejos (4347.59 €/m2) - District 17: Tetuán,sale,1885,595000,4103,True,HouseType 1: Pisos,False,False,1995.0,True,False,True,True,True,True,False,False,True,True,False,True,False,A,False,,,,,,
3020,18722,Piso en venta en calle Santa Eulalia,"Berruguete, Madrid",89.0,75.0,3,1.0,,Calle Santa Eulalia,True,Calle Santa Eulalia,,Entreplanta exterior,True,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,964,215000,2416,True,HouseType 1: Pisos,False,False,1977.0,False,True,False,False,False,True,False,False,False,False,True,False,False,F,False,,,False,False,True,False
3021,18721,"Piso en venta en calle de Bravo Murillo, 151","Bellas Vistas, Madrid",163.0,145.0,4,2.0,,"Calle de Bravo Murillo, 151",False,Calle de Bravo Murillo,151,1,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1941,619000,3798,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,True,False,True,True,False,C,True,True,0.0,,,,
3022,18720,"Piso en venta en calle del General Cabrera, 27","Cuatro Caminos, Madrid",110.0,90.0,4,2.0,,"Calle del General Cabrera, 27",False,Calle del General Cabrera,27,2,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1287,335000,3045,True,HouseType 1: Pisos,True,False,,False,True,False,False,False,True,False,False,True,True,True,False,True,no indicado,False,,,True,False,False,False
3023,18719,"Piso en venta en avenida de Brasil, 4","Cuatro Caminos, Madrid",55.0,54.0,1,1.0,,"Avenida de Brasil, 4",False,Avenida de Brasil,4,9,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1496,425000,7727,True,HouseType 1: Pisos,False,False,,,,True,True,True,True,False,False,False,False,False,False,True,en trámite,False,,,True,False,False,False
3024,18718,"Piso en venta en molinos, 22","Berruguete, Madrid",50.0,45.0,2,1.0,,"molinos, 22",False,molinos,22,Bajo,True,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,917,199999,4000,True,HouseType 1: Pisos,False,False,,False,True,True,False,False,True,False,False,False,False,False,True,False,E,False,,,,,,
3025,18717,"Estudio en venta en calle de Villaamil, 56","Berruguete, Madrid",52.0,50.0,0,1.0,,"Calle de Villaamil, 56",False,Calle de Villaamil,56,Bajo,True,Neighborhood 112: Berruguete (3273.56 €/m2) - District 17: Tetuán,sale,662,129000,2481,True,,False,False,1982.0,,,False,False,False,True,False,False,False,False,False,False,False,en trámite,True,True,0.0,,,,
3027,18715,"Piso en venta en calle de Jerónima Llorente, 55","Bellas Vistas, Madrid",39.0,,1,1.0,,"Calle de Jernima Llorente, 55",False,Calle de Jernima Llorente,55,4,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,698,138000,3538,True,HouseType 1: Pisos,False,False,,,,False,False,False,True,False,False,False,True,False,False,False,G,False,,,True,False,True,True
3028,18714,"Piso en venta en calle de Hernani, 66","Cuatro Caminos, Madrid",73.0,,2,1.0,,"Calle de Hernani, 66",False,Calle de Hernani,66,7,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1551,449000,6151,True,HouseType 1: Pisos,False,False,1970.0,True,False,True,True,True,True,False,False,False,True,False,False,False,en trámite,False,,,False,False,True,False
3029,18713,Piso en venta en calle de Orense,"Cuatro Caminos, Madrid",75.0,68.0,1,1.0,,Calle de Orense,True,Calle de Orense,,1,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,1370,370000,4933,True,HouseType 1: Pisos,False,False,,True,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,False,,,,,,
3031,18711,"Piso en venta en calle de Pamplona, 63","Bellas Vistas, Madrid",125.0,,7,2.0,,"Calle de Pamplona, 63",False,Calle de Pamplona,63,3,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,1508,430000,3440,True,HouseType 1: Pisos,False,False,,,,False,False,True,False,False,False,True,False,False,False,False,no indicado,False,,,,,,
3033,18709,"Piso en venta en Pedro Medrano, 3","Valdeacederas, Madrid",155.0,115.0,4,2.0,,"Pedro Medrano, 3",False,Pedro Medrano,3,Bajo,True,Neighborhood 115: Valdeacederas (3163.8 €/m2) - District 17: Tetuán,sale,948,210000,1355,True,HouseType 1: Pisos,False,False,1996.0,False,True,False,True,False,True,False,False,True,False,False,True,False,A,False,,,False,False,True,False
3034,18708,"Piso en venta en avenida del General Perón, 20","Cuatro Caminos, Madrid",156.0,,3,2.0,,"Avenida del General Pern, 20",False,Avenida del General Pern,20,2,False,Neighborhood 113: Cuatro Caminos (4247.49 €/m2) - District 17: Tetuán,sale,2181,725000,4647,True,HouseType 1: Pisos,False,False,,True,False,False,True,True,True,False,False,True,True,False,True,False,no indicado,False,,,,,,
3035,18707,Piso en venta en Juan Pradillo,"Bellas Vistas, Madrid",60.0,55.0,2,1.0,,Juan Pradillo,True,Juan Pradillo,,3,False,Neighborhood 111: Bellas Vistas (3536.07 €/m2) - District 17: Tetuán,sale,915,199500,3325,True,HouseType 1: Pisos,False,False,,False,True,False,False,False,True,False,False,False,True,False,False,False,en trámite,True,False,20000.0,,,,
